DBN,school_name,school_type,administrative_district_code,american indian/alaskan native removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,asian removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,black removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,hispanic removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,multi-racial removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,unknown removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,white removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,principal_2020_2019,removal_2020_2019,superintendent_2020_2019,expulsions_2020_2019,female removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,male removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,sy1920_total_removals_suspensions removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2019_2018,asian removals or suspensions resulting from incidents where nypd was contacted_2019_2018,black removals or suspensions resulting from incidents where nypd was contacted_2019_2018,hispanic removals or suspensions resulting from incidents where nypd was contacted_2019_2018,white removals or suspensions resulting from incidents where nypd was contacted_2019_2018,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2019_2018,unknown removals or suspensions resulting from incidents where nypd was contacted_2019_2018,principal_2019_2018,removal_2019_2018,superintendent_2019_2018,expulsions_2019_2018,female removals or suspensions resulting from incidents where nypd was contacted_2019_2018,male removals or suspensions resulting from incidents where nypd was contacted_2019_2018,total removals or suspensions resulting from incidents where nypd was contacted_2019_2018,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2018_2017,asian removals or suspensions resulting from incidents where nypd was contacted_2018_2017,black removals or suspensions resulting from incidents where nypd was contacted_2018_2017,hispanic removals or suspensions resulting from incidents where nypd was contacted_2018_2017,white removals or suspensions resulting from incidents where nypd was contacted_2018_2017,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2018_2017,unknown removals or suspensions resulting from incidents where nypd was contacted_2018_2017,principal_2018_2017,removal_2018_2017,superintendent_2018_2017,expulsions_2018_2017,female removals or suspensions resulting from incidents where nypd was contacted_2018_2017,male removals or suspensions resulting from incidents where nypd was contacted_2018_2017,total removals or suspensions resulting from incidents where nypd was contacted_2018_2017,administrative district_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2017_2016,asian removals or suspensions resulting from incidents where nypd was contacted_2017_2016,black removals or suspensions resulting from incidents where nypd was contacted_2017_2016,hispanic removals or suspensions resulting from incidents where nypd was contacted_2017_2016,white removals or suspensions resulting from incidents where nypd was contacted_2017_2016,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2017_2016,unknown removals or suspensions resulting from incidents where nypd was contacted_2017_2016,principal_2017_2016,removal_2017_2016,superintendent_2017_2016,expulsions_2017_2016,female removals or suspensions resulting from incidents where nypd was contacted_2017_2016,male removals or suspensions resulting from incidents where nypd was contacted_2017_2016,total removals or suspensions resulting from incidents where nypd was contacted_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2016_2015,asian removals or suspensions resulting from incidents where nypd was contacted_2016_2015,black removals or suspensions resulting from incidents where nypd was contacted_2016_2015,hispanic removals or suspensions resulting from incidents where nypd was contacted_2016_2015,white removals or suspensions resulting from incidents where nypd was contacted_2016_2015,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2016_2015,unknown removals or suspensions resulting from incidents where nypd was contacted_2016_2015,principal_2016_2015,removal_2016_2015,superintendent_2016_2015,expulsions_2016_2015,female removals or suspensions resulting from incidents where nypd was contacted_2016_2015,male removals or suspensions resulting from incidents where nypd was contacted_2016_2015,total removals or suspensions resulting from incidents where nypd was contacted_2016_2015
21K215,P.S. 215 Morris H. Weiss,Elementary,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,75.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
21K216,P.S. 216 Arturo Toscanini,Elementary,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,155,3,35,0,3,3,3,75.0,3,3,3,3,3,3,3,155,3,35,0,3,3,3,3,3,3,3,3,3,3,155,3,35,0,3,3,3
21K225,P.S. K225 - The Eileen E. Zaglin,K-8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,15.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,27,3,17,0,3,3,3,79.0,3,3,3,3,3,3,3,27,3,17,0,3,3,3,3,3,3,3,3,3,3,27,3,17,0,3,3,3
21K226,P.S. 226 Alfred De B. Mason,K-8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,117,3,10,0,3,3,3,1.0,3,3,3,3,3,3,3,117,3,10,0,3,3,3,3,3,3,3,3,3,3,117,3,10,0,3,3,3
21K228,I.S. 228 David A. Boody,Junior High-Intermediate-Middle,21.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,47.0,0.0,12.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,0,0,0,3,3,3,1.0,3,3,3,3,3,3,3,7,0,0,0,3,3,3,3,3,3,3,3,3,3,7,0,0,0,3,3,3
21K238,P.S. 238 Anne Sullivan,K-8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,75,16,8,0,3,3,3,2.0,3,3,3,3,3,3,3,75,16,8,0,3,3,3,3,3,3,3,3,3,3,75,16,8,0,3,3,3
21K253,P.S. 253,Elementary,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
21K281,I.S. 281 Joseph B Cavallaro,Junior High-Intermediate-Middle,21.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,47.0,13.0,16.0,0.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
21K288,P.S. 288 The Shirley Tanyhill,K-8,21.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,9.0,16.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,30,81,14,0,3,3,3,2.0,3,3,3,3,3,3,3,30,81,14,0,3,3,3,3,3,3,3,3,3,3,30,81,14,0,3,3,3
21K303,I.S. 303 Herbert S. Eisenberg,Junior High-Intermediate-Middle,21.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,3.0,20.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,35.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,25,0,6,0,3,3,3,3.0,3,3,3,3,3,3,3,25,0,6,0,3,3,3,3,3,3,3,3,3,3,25,0,6,0,3,3,3
21K329,P.S. 329 Surfside,Elementary,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,90,0,14,0,3,3,3,4.0,3,3,3,3,3,3,3,90,0,14,0,3,3,3,3,3,3,3,3,3,3,90,0,14,0,3,3,3
21K337,International High School at Lafayette,High school,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,4.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,3,3,3,3,3,3,3,9,3,3,0,3,3,3
21K344,Rachel Carson High School for Coastal Studies,High school,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,10.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,0.0,6.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,170,3,52,0,3,3,3,4.0,3,3,3,3,3,3,3,170,3,52,0,3,3,3,3,3,3,3,3,3,3,170,3,52,0,3,3,3
21K348,High School of Sports Management,High school,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,4.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
21K410,Abraham Lincoln High School,High school,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,13.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,45.0,39.0,15.0,0.0,3.0,3.0,9.0,3,3,3,3,3,3,3,31,11,3,0,3,3,3,4.0,3,3,3,3,3,3,3,31,11,3,0,3,3,3,3,3,3,3,3,3,3,31,11,3,0,3,3,3
21K468,Kingsborough Early College School,Secondary School,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
21K525,Edward R. Murrow High School,High school,21.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,40.0,9.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,8.0,19.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
21K540,John Dewey High School,High school,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,6.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
21K559,Life Academy High School for Film and Music,High school,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,3.0,3.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,3,7,0,0,3,3,3,6.0,3,3,3,3,3,3,3,3,7,0,0,3,3,3,3,3,3,3,3,3,3,3,7,0,0,3,3,3
21K572,Leaders High School,High school,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,39.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
21K620,William E. Grady Career and Technical Education Hi,High school,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,25.0,3.0,3.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
21K690,Brooklyn Studio Secondary School,Secondary School,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,105.0,23.0,13.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
21K728,Liberation Diploma Plus,High school,21.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,10.0,0.0,11.0,0.0,3.0,3.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3
22K014,J.H.S. 014 Shell Bank,Junior High-Intermediate-Middle,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,18,3,0,3,3,3,7.0,3,3,3,3,3,3,3,3,18,3,0,3,3,3,3,3,3,3,3,3,3,3,18,3,0,3,3,3
22K052,P.S. 052 Sheepshead Bay,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,3.0,9.0,3.0,3.0,128.0,14.0,43.0,0.0,8.0,14.0,22.0,3,3,3,3,3,3,3,6,28,3,0,3,3,3,7.0,3,3,3,3,3,3,3,6,28,3,0,3,3,3,3,3,3,3,3,3,3,6,28,3,0,3,3,3
22K078,J.H.S. 078 Roy H. Mann,Junior High-Intermediate-Middle,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,3.0,3.0,3.0,3.0,92.0,13.0,41.0,0.0,7.0,19.0,26.0,3,3,3,3,3,3,3,61,12,64,0,6,12,3,8.0,3,3,3,3,3,3,3,61,12,64,0,6,12,3,3,3,3,3,3,3,3,61,12,64,0,6,12,3
22K109,P.S. 109,K-8,22.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,34.0,49.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,9.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
22K119,P.S. 119 Amersfort,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3,9.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3,3,3,3,3,3,3,3,18,3,3,0,3,3,3
22K134,P.S. K134,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,78.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,41,10,11,0,3,3,3,9.0,3,3,3,3,3,3,3,41,10,11,0,3,3,3,3,3,3,3,3,3,3,41,10,11,0,3,3,3
22K139,P.S. 139 Alexine A. Fenty,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,80.0,7.0,11.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3,9.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3,3,3,3,3,3,3,3,6,3,3,0,3,3,3
22K152,School of Science & Technology,Elementary,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3,9.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3,3,3,3,3,3,3,3,0,7,0,0,3,3,3
22K193,P.S. 193 Gil Hodges,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,8,0,12,0,3,3,3,9.0,3,3,3,3,3,3,3,8,0,12,0,3,3,3,3,3,3,3,3,3,3,8,0,12,0,3,3,3
22K194,P.S. 194 Raoul Wallenberg,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
22K195,P.S. 195 Manhattan Beach,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,31.0,12.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,3,29,0,0,3,3,3,10.0,3,3,3,3,3,3,3,3,29,0,0,3,3,3,3,3,3,3,3,3,3,3,29,0,0,3,3,3
22K197,P.S. 197 - The Kings Highway Academy,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.0,143.0,8.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,14,3,0,0,3,3,3,10.0,3,3,3,3,3,3,3,14,3,0,0,3,3,3,3,3,3,3,3,3,3,14,3,0,0,3,3,3
22K198,P.S. 198 Brooklyn,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,11.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,37,64,8,0,3,3,3,10.0,3,3,3,3,3,3,3,37,64,8,0,3,3,3,3,3,3,3,3,3,3,37,64,8,0,3,3,3
22K203,P.S. 203 Floyd Bennett School,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,10.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
22K206,P.S. 206 Joseph F Lamb,K-8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,66.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3,10.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3,3,3,3,3,3,3,3,3,3,6,0,3,3,3
22K207,P.S. 207 Elizabeth G. Leary,K-8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3,10.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3,3,3,3,3,3,3,3,3,12,3,0,3,3,3
22K217,P.S. 217 Colonel David Marcus School,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,7,3,0,3,3,3,10.0,3,3,3,3,3,3,3,0,7,3,0,3,3,3,3,3,3,3,3,3,3,0,7,3,0,3,3,3
22K222,P.S. 222 Katherine R. Snyder,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,14.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3,10.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3,3,3,3,3,3,3,3,3,14,3,0,3,3,3
22K234,J.H.S. 234 Arthur W. Cunningham,Junior High-Intermediate-Middle,22.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,49.0,13.0,11.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,14,0,3,3,3,10.0,3,3,3,3,3,3,3,3,3,14,0,3,3,3,3,3,3,3,3,3,3,3,3,14,0,3,3,3
22K236,P.S. 236 Mill Basin,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,31,3,0,3,3,3,10.0,3,3,3,3,3,3,3,12,31,3,0,3,3,3,3,3,3,3,3,3,3,12,31,3,0,3,3,3
22K240,Andries Hudde,Junior High-Intermediate-Middle,22.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,24.0,3.0,8.0,0.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,73,3,10,0,3,3,3,10.0,3,3,3,3,3,3,3,73,3,10,0,3,3,3,3,3,3,3,3,3,3,73,3,10,0,3,3,3
22K245,P.S. 245,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,19,3,17,0,3,3,3,10.0,3,3,3,3,3,3,3,19,3,17,0,3,3,3,3,3,3,3,3,3,3,19,3,17,0,3,3,3
22K251,P.S. 251 Paerdegat,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,20,0,3,0,3,3,3,11.0,3,3,3,3,3,3,3,20,0,3,0,3,3,3,3,3,3,3,3,3,3,20,0,3,0,3,3,3
22K254,P.S. 254 Dag Hammarskjold,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,62.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,8,0,0,3,3,3,13.0,3,3,3,3,3,3,3,0,8,0,0,3,3,3,3,3,3,3,3,3,3,0,8,0,0,3,3,3
22K255,P.S. 255 Barbara Reing School,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,31,26,30,0,7,10,3,14.0,3,3,3,3,3,3,3,31,26,30,0,7,10,3,3,3,3,3,3,3,3,31,26,30,0,7,10,3
22K277,P.S. 277 Gerritsen Beach,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,15,16,0,3,3,3,14.0,3,3,3,3,3,3,3,0,15,16,0,3,3,3,3,3,3,3,3,3,3,0,15,16,0,3,3,3
22K278,J.H.S. 278 Marine Park,Junior High-Intermediate-Middle,22.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,24.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,124.0,21.0,14.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,10,12,16,0,3,3,3,14.0,3,3,3,3,3,3,3,10,12,16,0,3,3,3,3,3,3,3,3,3,3,10,12,16,0,3,3,3
22K312,P.S. 312 Bergen Beach,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,9,0,3,3,3,15.0,3,3,3,3,3,3,3,0,3,9,0,3,3,3,3,3,3,3,3,3,3,0,3,9,0,3,3,3
22K315,P.S. K315,Elementary,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,54.0,0.0,3.0,3.0,16.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3,15.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3,3,3,3,3,3,3,3,15,3,3,0,3,3,3
