,DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted
1360,25Q670,Robert F. Kennedy Community High School,High school,25.0,3,3,3,3,3,3,3,45,0,8,0,3,3,3
1361,02M294,Essex Street Academy,High school,2.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1362,07X548,Careers in Sports High School,High school,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1363,13K265,Dr. Susan S. McKinney Secondary School of the Arts,Secondary School,13.0,3,3,3,3,3,3,3,8,19,0,0,3,3,3
1364,14K478,"The High School for Enterprise, Business and Techn",High school,14.0,3,3,3,3,3,3,3,71,0,10,0,3,3,3
1365,17K352,Ebbets Field Middle School,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1366,17K484,Ronald Edmonds Learning Center II,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1367,18K629,Cultural Academy for the Arts and Sciences,High school,18.0,3,3,3,3,3,3,3,65,3,30,0,6,8,3
1368,27Q260,Frederick Douglass Academy VI High School,High school,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1369,27Q400,August Martin High School,High school,27.0,3,3,3,3,3,3,3,12,31,10,0,3,3,3
1370,31R018,P.S. 018 John G. Whittier,Elementary,31.0,3,3,3,3,3,3,3,15,24,11,0,3,3,3
1371,32K168,The Brooklyn School for Math and Research,High school,32.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1372,75K371,P.S. 371 - Lillian L. Rashkis,High school,75.0,3,3,3,3,3,3,3,38,3,16,0,3,3,3
1373,02M420,High School for Health Professions and Human Servi,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1374,02M543,New Design High School,High school,2.0,3,3,3,3,3,3,3,3,0,12,0,3,3,3
1375,24Q005,I.S. 5 - The Walter Crowley Intermediate School,Junior High-Intermediate-Middle,24.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1376,05M286,Urban Assembly Academy for Future Leaders,Junior High-Intermediate-Middle,5.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
1377,07X151,J.H.S. 151 Lou Gehrig,Junior High-Intermediate-Middle,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1378,08X282,Women's Academy of Excellence,High school,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1379,08X405,Herbert H. Lehman High School,High school,8.0,3,3,3,3,3,3,3,0,26,0,0,3,3,3
1380,09X117,I.S. 117 Joseph H. Wade,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,12,0,6,0,3,3,3
1381,09X128,Mott Hall III,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,16,12,11,0,3,3,3
1382,12X273,Frederick Douglass Academy V. Middle School,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,74,3,10,0,3,3,3
1383,12X286,Fannie Lou Hamer Middle School,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,100,7,30,0,11,12,3
1384,12X384,Entrada Academy,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,9,0,3,0,3,3,3
1385,14K477,East Williamsburg Scholars Academy,High school,14.0,3,3,3,3,3,3,3,37,0,7,0,3,3,3
1386,14K488,Brooklyn Preparatory High School,High school,14.0,3,3,3,3,3,3,3,19,0,3,0,3,3,3
1387,21K348,High School of Sports Management,High school,21.0,3,3,3,3,3,3,3,48,28,10,0,3,3,3
1388,23K041,P.S. 041 Francis White,K-8,23.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1389,29Q265,Excelsior Preparatory High School,High school,29.0,3,3,3,3,3,3,3,35,0,21,0,3,3,3
1390,07X379,Jill Chaifetz Transfer High School,High school,7.0,3,3,3,3,3,3,3,23,3,3,0,3,3,3
1391,08X131,J.H.S. 131 Albert Einstein,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1392,09X260,Bronx Center for Science and Mathematics,High school,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1393,09X350,New Directions Secondary School,Secondary School,9.0,3,3,3,3,3,3,3,3,23,8,0,3,3,3
1394,10X095,P.S. 095 Sheila Mencher,K-8,10.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
1395,10X351,Bronx Collaborative High School,High school,10.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1396,12X214,P.S. 214,K-8,12.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3
1397,19K618,Academy of Innovative Technology,High school,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1398,30Q126,Albert Shanker School for Visual and Performing Ar,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,7,3,0,0,3,3,3
1399,06M152,P.S. 152 Dyckman Valley,Elementary,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1400,06M462,The College Academy,High school,6.0,3,3,3,3,3,3,3,3,13,3,0,3,3,3
1401,06M468,High School for Health Careers and Sciences,High school,6.0,3,3,3,3,3,3,3,30,3,7,0,3,3,3
1402,09X241,Urban Assembly School for Applied Math and Science,Secondary School,9.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1403,12X129,M.S. 129 Academy for Independent Learning and Lead,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,12,3,17,0,3,3,3
1404,19K583,Multicultural High School,High school,19.0,3,3,3,3,3,3,3,36,3,14,0,3,3,3
1405,24Q311,Corona Arts & Sciences Academy,Junior High-Intermediate-Middle,24.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1406,25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1407,11X514,The Bronxwood Preparatory Academy,High school,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1408,29Q492,"Mathematics, Science Research and Technology Magne",High school,29.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1409,01M450,East Side Community School,Secondary School,1.0,3,3,3,3,3,3,3,13,124,3,0,3,3,3
1410,24Q455,Newtown High School,High school,24.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1411,24Q550,High School for Arts and Business,High school,24.0,3,3,3,3,3,3,3,3,6,0,0,3,3,3
1412,24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,Junior High-Intermediate-Middle,24.0,3,3,3,3,3,3,3,17,3,3,0,3,3,3
1413,21K468,Kingsborough Early College School,Secondary School,21.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1414,11X509,High School of Language and Innovation,High school,11.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1415,03M485,Fiorello H. LaGuardia High School of Music & Art a,High school,3.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3
1416,05M692,"High School for Mathematics, Science and Engineeri",High school,5.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1417,20K062,J.H.S. 062 Ditmas,Junior High-Intermediate-Middle,20.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3
1418,02M303,"Facing History School, The",High school,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1419,03M421,West Prep Academy,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,24,0,17,0,3,3,3
1420,15K423,Brooklyn Frontiers High School,High school,15.0,3,3,3,3,3,3,3,14,0,8,0,3,3,3
1421,16K669,Research and Service High School,High school,16.0,3,3,3,3,3,3,3,10,3,10,0,3,3,3
1422,17K751,Academy for Health Careers,High school,17.0,3,3,3,3,3,3,3,7,35,3,0,3,3,3
1423,23K518,Kappa V (Knowledge and Power Preparatory Academy),Junior High-Intermediate-Middle,23.0,3,3,3,3,3,3,3,12,0,9,0,3,3,3
1424,75X186,P186X Walter J. Damrosch School,K-12 all grades,75.0,3,3,3,3,3,3,3,60,3,12,0,3,3,3
1425,01M448,University Neighborhood High School,High school,1.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1426,05M157,The Urban Assembly School for Global Commerce,High school,5.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1427,14K610,Automotive High School,High school,14.0,3,3,3,3,3,3,3,76,0,13,0,3,3,3
1428,19K404,Academy for Young Writers,Secondary School,19.0,3,3,3,3,3,3,3,87,29,12,0,3,3,3
1429,19K422,Spring Creek Community School,Secondary School,19.0,3,3,3,3,3,3,3,0,0,9,0,3,3,3
1430,20K609,Urban Assembly School for Criminal Justice,Secondary School,20.0,3,3,3,3,3,3,3,6,17,3,0,3,3,3
1431,28Q008,J.H.S. 008 Richard S. Grossley,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,57,0,7,0,3,3,3
1432,21K121,P.S. 121 Nelson A. Rockefeller,K-8,21.0,3,3,3,3,3,3,3,64,13,15,0,3,3,3
1433,02M432,Murray Hill Academy,High school,2.0,3,3,3,3,3,3,3,3,0,10,0,3,3,3
1434,04M406,Global Technology Preparatory,Junior High-Intermediate-Middle,4.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3
1435,24Q610,Aviation Career & Technical Education High School,High school,24.0,3,3,3,3,3,3,3,3,0,11,0,3,3,3
1436,02M298,Pace High School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1437,02M308,Lower Manhattan Arts Academy,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1438,02M425,Leadership and Public Service High School,High school,2.0,3,3,3,3,3,3,3,32,0,18,0,3,3,3
1439,10X080,J.H.S. 080 The Mosholu Parkway,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,67,3,27,0,3,3,3
1440,11X270,Academy for Scholarship and Entrepreneurship: A Co,High school,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1441,11X532,Baychester Middle School,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,68,94,11,0,3,3,3
1442,12X684,Wings Academy,High school,12.0,3,3,3,3,3,3,3,0,17,0,0,3,3,3
1443,30Q204,I.S. 204 Oliver W. Holmes,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1444,32K564,Bushwick Community High School,High school,32.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1445,75X754,J. M. Rapport School Career Development,High school,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1446,08X125,J.H.S. 125 Henry Hudson,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1447,11X127,J.H.S. 127 The Castle Hill,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1448,09X263,Validus Preparatory Academy,High school,9.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3
1449,11X508,Bronxdale High School,High school,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1450,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1451,02M419,Landmark High School,High school,2.0,3,3,3,3,3,3,3,8,16,3,0,3,3,3
1452,02M655,Life Sciences Secondary School,Secondary School,2.0,3,3,3,3,3,3,3,6,30,0,0,3,3,3
1453,06M467,High School for Law and Public Service,High school,6.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
1454,09X404,School for Excellence,High school,9.0,3,3,3,3,3,3,3,58,19,24,0,3,3,3
1455,10X237,"The Marie Curie School for Medicine, Nursing, and",High school,10.0,3,3,3,3,3,3,3,9,10,6,0,3,3,3
1456,10X438,Fordham Leadership Academy,High school,10.0,3,3,3,3,3,3,3,20,3,8,0,3,3,3
1457,12X211,P.S. 211,K-8,12.0,3,3,3,3,3,3,3,63,13,15,0,3,3,3
1458,12X212,P.S. 212,K-8,12.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1459,15K667,Sunset Park High School,High school,15.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1460,17K524,International High School at Prospect Heights,High school,17.0,3,3,3,3,3,3,3,6,24,3,0,3,3,3
1461,09X329,DreamYard Preparatory School,High school,9.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3
1462,21K303,I.S. 303 Herbert S. Eisenberg,Junior High-Intermediate-Middle,21.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1463,21K540,John Dewey High School,High school,21.0,3,3,3,3,3,3,3,7,6,3,0,3,3,3
1464,27Q137,M.S. 137 America's School of Heroes,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,9,44,0,0,3,3,3
1465,31R051,I.S. 051 Edwin Markham,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,36,40,22,0,3,3,3
1466,31R600,Ralph R. McKee Career and Technical Education High,High school,31.0,3,3,3,3,3,3,3,3,9,0,0,3,3,3
1467,02M475,Stuyvesant High School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1468,25Q240,Veritas Academy,High school,25.0,3,3,3,3,3,3,3,34,13,3,0,3,3,3
1469,11X542,Pelham Preparatory Academy,High school,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1470,12X318,"I.S. X318 Math, Science & Technology Through Arts",Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,30,3,6,0,3,3,3
1471,24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,24.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1472,30Q575,Academy of American Studies,High school,30.0,3,3,3,3,3,3,3,6,0,3,0,3,3,3
1473,27Q308,Robert H. Goddard High School of Communication Art,High school,27.0,3,3,3,3,3,3,3,13,17,3,0,3,3,3
1474,16K498,Brooklyn High School for Law and Technology,High school,16.0,3,3,3,3,3,3,3,3,14,0,0,3,3,6
1475,17K722,New Heights Middle School,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,0,3,0,3,3,6
1476,27Q261,Voyages Prep - South Queens,High school,27.0,3,3,3,3,3,3,3,46,46,9,0,3,3,6
1477,13K430,Brooklyn Technical High School,High school,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,6
1478,02M316,"Urban Assembly School of Business for Young Women,",High school,2.0,3,3,3,3,3,3,3,36,0,3,0,3,3,6
1479,19K660,W. H. Maxwell Career and Technical Education High,High school,19.0,3,3,3,3,3,3,3,0,3,0,0,3,3,6
1480,02M374,Gramercy Arts High School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,6
1481,05M129,P.S. 129 John H. Finley,K-8,5.0,3,3,3,3,3,3,3,0,0,0,0,3,3,6
1482,75Q256,P.S. Q256,K-12 all grades,75.0,3,3,3,3,3,3,3,161,26,65,0,3,3,6
1483,03M404,Innovation Diploma Plus,High school,3.0,3,3,3,3,3,3,3,106,0,44,0,6,7,6
1484,09X327,Comprehensive Model School Project M.S. 327,Secondary School,9.0,3,3,3,3,3,3,3,16,0,3,0,3,3,6
1485,02M586,Harvey Milk High School,High school,2.0,3,3,3,3,3,3,3,59,3,11,0,3,3,6
1486,07X296,South Bronx Academy for Applied Media,Junior High-Intermediate-Middle,7.0,3,3,3,3,3,3,3,22,0,15,0,3,3,6
1487,08X375,The Bronx Mathematics Preparatory School,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,3,3,9,0,3,3,6
1488,08X467,Mott Hall Community School,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,3,0,0,0,3,3,6
1489,10X268,Kingsbridge International High School,High school,10.0,3,3,3,3,3,3,3,0,17,0,0,3,3,6
1490,12X267,Bronx Latin,Secondary School,12.0,3,3,3,3,3,3,3,46,141,31,0,3,3,6
1491,12X372,Urban Assembly School for Wildlife Conservation,Secondary School,12.0,3,3,3,3,3,3,3,0,3,0,0,3,3,6
1492,12X479,Bronx Career and College Preparatory High School,High school,12.0,3,3,3,3,3,3,3,0,11,0,0,3,3,6
1493,06M218,I.S. 218 Salome Urena,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,6
1494,09X564,Claremont International HS,High school,9.0,3,3,3,3,3,3,3,0,9,3,0,3,3,6
1495,30Q555,Newcomers High School,High school,30.0,3,3,3,3,3,3,3,42,0,6,0,3,3,6
1496,04M680,"Heritage School, The",High school,4.0,3,3,3,3,3,3,3,3,3,0,0,3,3,6
1497,15K462,John Jay School for Law,High school,15.0,3,3,3,3,3,3,3,3,3,3,0,3,3,6
1498,30Q502,Information Technology High School,High school,30.0,3,3,3,3,3,3,3,3,8,0,0,3,3,6
1499,15K592,Khalil Gibran International Academy,High school,15.0,3,3,3,3,3,3,3,0,7,0,0,3,3,6
1500,17K138,P.S. 138 Brooklyn,K-8,17.0,3,3,3,3,3,3,3,6,9,3,0,3,3,6
1501,03M165,P.S. 165 Robert E. Simon,K-8,3.0,3,3,3,3,3,3,3,7,38,3,0,3,3,6
1502,05M369,Urban Assembly School for the Performing Arts,High school,5.0,3,3,3,3,3,3,3,9,80,3,0,3,3,6
1503,02M392,MANHATTAN BUSINESS ACADEMY,High school,2.0,3,3,3,3,3,3,3,3,13,3,0,3,3,6
1504,17K568,Brownsville Academy High School,High school,17.0,3,3,3,3,3,3,3,0,0,3,0,3,3,7
1505,13K499,ACORN Community High School,High school,13.0,3,3,3,3,3,3,3,3,39,3,0,3,3,7
1506,13K605,George Westinghouse Career and Technical Education,High school,13.0,3,3,3,3,3,3,3,15,27,9,0,3,3,7
1507,17K382,Academy for College Preparation and Career Explora,Secondary School,17.0,3,3,3,3,3,3,3,3,9,0,0,3,3,7
1508,29Q313,Benjamin Franklin High School for Finance & Inform,High school,29.0,3,3,3,3,3,3,3,39,56,8,0,3,3,7
1509,28Q690,High School for Law Enforcement and Public Safety,High school,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,7
1510,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,K-8,4.0,3,3,6,3,3,3,3,65,40,54,0,7,7,7
1511,29Q272,George Washington Carver High School for the Scien,High school,29.0,3,3,3,3,3,3,3,3,0,3,0,3,3,7
1512,11X181,I.S. 181 Pablo Casals,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,0,0,3,0,3,3,7
1513,15K656,Brooklyn High School of the Arts,High school,15.0,3,3,3,3,3,3,3,3,12,3,0,3,3,7
1514,10X374,Knowledge and Power Preparatory Academy Internatio,High school,10.0,3,3,3,3,3,3,3,11,39,6,0,3,3,7
1515,09X525,Bronx Leadership Academy High School,High school,9.0,3,3,3,3,3,3,3,3,3,3,0,3,3,7
1516,10X368,In-Tech Academy (M.S. / High School 368),Secondary School,10.0,3,3,3,3,3,3,3,20,31,3,0,3,3,7
1517,08X332,Holcombe L. Rucker School of Community Research,High school,8.0,3,3,3,3,3,3,3,0,3,0,0,3,3,7
1518,08X367,"Archimedes Academy for Math, Science and Technolog",Secondary School,8.0,3,3,3,3,3,3,3,3,17,3,0,3,3,7
1519,06M348,Washington Heights Expeditionary Learning School,K-12 all grades,6.0,3,3,3,6,3,3,3,3,16,7,0,3,3,7
1520,17K539,High School for Service & Learning at Erasmus,High school,17.0,3,3,6,3,3,3,3,3,28,0,0,3,3,7
1521,30Q445,William Cullen Bryant High School,High school,30.0,3,3,3,3,3,3,3,3,3,0,0,3,3,7
1522,03M417,Frank Mccourt High School,High school,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,7
1523,24Q061,I.S. 061 Leonardo Da Vinci,Junior High-Intermediate-Middle,24.0,3,3,3,6,3,3,3,18,50,9,0,3,3,7
1524,26Q315,Business Technology Early College High School,High school,26.0,3,3,3,3,3,3,3,3,18,0,0,3,3,7
1525,20K192,P.S. 192 - The Magnet School for Math and Science,K-8,20.0,3,3,3,3,3,3,3,0,0,3,0,3,3,7
1526,27Q323,Scholars' Academy,Secondary School,27.0,3,3,3,3,3,3,3,7,0,3,0,3,3,7
1527,21K690,Brooklyn Studio Secondary School,Secondary School,21.0,3,3,3,3,3,3,3,16,0,9,0,3,3,7
1528,27Q105,P.S. 105 The Bay School,K-8,27.0,3,3,3,3,3,3,3,100,11,42,0,3,3,7
1529,20K490,Fort Hamilton High School,High school,20.0,3,3,3,3,3,3,3,3,0,0,0,3,3,7
1530,17K600,Clara Barton High School,High school,17.0,3,3,3,3,3,3,3,117,88,40,0,3,3,8
1531,29Q498,Humanities & Arts Magnet High School,High school,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,8
1532,27Q043,P.S. 043,K-8,27.0,3,3,7,3,3,3,3,3,3,0,0,3,3,8
1533,12X480,Bronx Regional High School,High school,12.0,3,3,6,3,3,3,3,3,3,0,0,3,3,8
1534,14K454,The Williamsburg High School of Art and Technology,High school,14.0,3,3,6,3,3,3,3,3,0,3,0,3,3,8
1535,08X448,Soundview Academy for Culture and Scholarship,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,0,3,0,0,3,3,8
1536,09X313,I.S. 313 School of Leadership Development,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,17,3,3,0,3,3,8
1537,11X566,Pelham Gardens Middle School,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,7,12,3,0,3,3,8
1538,03M494,High School of Arts and Technology,High school,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,8
1539,02M399,The High School For Language And Diplomacy,High school,2.0,3,3,3,3,3,3,3,18,20,0,0,3,3,8
1540,08X348,Schuylerville Preparatory High School,High school,8.0,3,3,3,3,3,3,3,32,99,15,0,3,3,8
1541,01M034,P.S. 034 Franklin D. Roosevelt,K-8,1.0,3,3,3,7,3,3,3,0,3,0,0,3,3,8
1542,10X390,M.S. 390,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,6,0,3,0,3,3,8
1543,10X433,High School for Teaching and the Professions,High school,10.0,3,3,3,3,3,3,3,27,3,10,0,3,3,8
1544,32K403,Academy for Environmental Leadership,High school,32.0,3,3,3,3,3,3,3,0,0,3,0,3,3,8
1545,08X558,Westchester Square Academy,High school,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,8
1546,02M600,The High School of Fashion Industries,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,8
1547,20K505,Franklin Delano Roosevelt High School,High school,20.0,3,3,3,3,3,3,3,0,0,0,0,3,3,8
1548,28Q620,Thomas A. Edison Career and Technical Education Hi,High school,28.0,3,3,3,3,3,3,3,145,7,12,0,3,3,8
1549,21K344,Rachel Carson High School for Coastal Studies,High school,21.0,3,3,3,3,3,3,3,6,6,3,0,3,3,8
1550,27Q309,Academy of Medical Technology: A College Board Sch,Secondary School,27.0,3,3,3,3,3,3,3,58,6,8,0,3,3,8
1551,17K590,Medgar Evers College Preparatory School,Secondary School,17.0,3,3,7,3,3,3,3,12,54,12,0,3,3,8
1552,03M402,The Urban Assembly School for Green Careers,High school,3.0,3,3,3,3,3,3,3,17,3,12,0,3,3,8
1553,26Q566,"Queens High School of Teaching, Liberal Arts and t",High school,26.0,3,3,8,3,3,3,3,78,3,41,0,3,3,9
1554,23K647,Metropolitan Diploma Plus High School,High school,23.0,3,3,3,3,3,3,3,144,3,33,0,3,3,9
1555,21K620,William E. Grady Career and Technical Education Hi,High school,21.0,3,3,8,3,3,3,3,102,0,34,0,9,11,9
1556,02M529,Jacqueline Kennedy Onassis High School,High school,2.0,3,3,7,3,3,3,3,239,3,31,0,7,13,9
1557,21K728,Liberation Diploma Plus,High school,21.0,3,3,7,3,3,3,3,304,3,42,0,8,6,9
1558,05M285,Harlem Renaissance High School,High school,5.0,3,3,6,3,3,3,3,16,13,3,0,3,3,9
1559,31R049,I.S. 49 Berta A. Dreyfus,Junior High-Intermediate-Middle,31.0,3,3,6,3,3,3,3,73,14,29,0,3,3,9
1560,08X377,Bronx Community High School,High school,8.0,3,3,3,3,3,3,3,9,0,3,0,3,3,9
1561,10X546,Bronx Theatre High School,High school,10.0,3,3,3,3,3,3,3,0,0,0,0,3,3,9
1562,20K220,J.H.S. 220 John J. Pershing,Junior High-Intermediate-Middle,20.0,3,3,3,8,3,3,3,18,18,3,0,3,3,9
1563,08X269,Bronx Studio School for Writers and Artists,Secondary School,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,9
1564,05M123,P.S. 123 Mahalia Jackson,K-8,5.0,3,3,8,3,3,3,3,3,0,3,0,3,3,9
1565,12X682,Fannie Lou Hamer Freedom High School,High school,12.0,3,3,6,3,3,3,3,0,0,3,0,3,3,9
1566,12X271,East Bronx Academy for the Future,Secondary School,12.0,3,3,3,3,3,3,3,3,3,0,0,3,3,9
1567,02M533,Union Square Academy for Health Sciences,High school,2.0,3,3,3,6,3,3,3,0,0,0,0,3,3,9
1568,28Q686,Queens Metropolitan High School,High school,28.0,3,3,3,6,3,3,3,0,3,0,0,3,3,9
1569,10X459,East Fordham Academy for the Arts,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,3,3,0,0,3,3,9
1570,20K445,New Utrecht High School,High school,20.0,3,3,3,3,3,3,3,3,3,0,0,3,3,9
1571,02M413,School of the Future High School,Secondary School,2.0,3,3,3,3,3,3,3,0,3,0,0,3,3,9
1572,17K548,Brooklyn School for Music & Theatre,High school,17.0,3,3,8,3,3,3,3,7,3,14,0,3,3,9
1573,17K537,High School for Youth and Community Development at,High school,17.0,3,3,9,3,3,3,3,8,3,6,0,3,3,10
1574,18K285,I.S. 285 Meyer Levin,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,9,3,3,0,3,3,10
1575,28Q310,Queens Collegiate: A College Board School,Secondary School,28.0,3,3,9,3,3,3,3,14,0,11,0,3,3,10
1576,21K410,Abraham Lincoln High School,High school,21.0,3,3,8,3,3,3,3,10,22,0,0,3,3,10
1577,11X275,High School of Computers and Technology,High school,11.0,3,3,6,3,3,3,3,18,16,30,0,3,3,10
1578,06M540,A. Philip Randolph Campus High School,High school,6.0,3,3,6,3,3,3,3,6,0,10,0,3,3,10
1579,08X293,Renaissance High School for Musical Theater & Tech,High school,8.0,3,3,3,6,3,3,3,0,3,0,0,3,3,10
1580,08X561,Bronx Compass High School,High school,8.0,3,3,3,6,3,3,3,23,19,8,0,3,3,10
1581,11X265,Bronx Lab School,High school,11.0,3,3,3,6,3,3,3,27,18,3,0,3,3,10
1582,07X547,New Explorers High School,High school,7.0,3,3,3,7,3,3,3,7,7,3,0,3,3,10
1583,32K549,The Brooklyn School for Social Justice,High school,32.0,3,3,3,7,3,3,3,7,10,22,0,3,3,10
1584,10X045,Thomas C. Giordano Middle School 45,Junior High-Intermediate-Middle,10.0,3,3,3,8,3,3,3,0,0,6,0,3,3,10
1585,19K615,Transit Tech Career and Technical Education High S,High school,19.0,3,3,6,3,3,3,3,10,0,22,0,3,3,10
1586,02M400,High School for Environmental Studies,High school,2.0,3,3,3,6,3,3,3,0,0,0,0,3,3,10
1587,25Q194,J.H.S. 194 William Carr,Junior High-Intermediate-Middle,25.0,3,3,3,8,3,3,3,3,0,0,0,3,3,10
1588,26Q495,Bayside High School,High school,26.0,3,3,3,3,3,3,3,78,11,12,0,7,7,10
1589,10X445,The Bronx High School of Science,High school,10.0,3,6,3,3,3,3,3,6,0,13,0,3,3,10
1590,16K455,Boys and Girls High School,High school,16.0,3,3,7,3,3,3,3,6,0,21,0,3,3,11
