,DBN,Location Name,Location Type,Total SW & GC,Total GC,Full Time,Part Time,Bilingual,Serving more than one location,SY2016-17 Enrollment,Ratio GC & SW,Ratio GC Only
1398,30Q010,30Q010 - I.S. 010 HORACE GREELEY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,754.0,377.0,377.0
1399,30Q011,30Q011 - P.S. 011 KATHRYN PHELAN,ELEMENTARY                         ,2.4,1.4,1.0,0.4,0.4,0.4,1122.0,374.0,561.0
1400,30Q017,30Q017 - P.S. 017 HENRY DAVID THOREAU,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,573.0,287.0,573.0
1401,30Q069,30Q069 - P.S. 069 JACKSON HEIGHTS,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,1035.0,518.0,1035.0
1402,30Q070,30Q070 - P.S. 070,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,931.0,466.0,931.0
1403,30Q076,30Q076 - P.S. 076 WILLIAM HALLET,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,508.0,254.0,254.0
1404,30Q078,30Q078 - P.S./I.S. 78Q,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,648.0,648.0,648.0
1405,30Q084,30Q084 - P.S. 084 STEINWAY,K-8                                ,1.0,0.0,0.0,0.0,0.0,0.0,283.0,283.0,
1406,30Q085,30Q085 - P.S. 085 JUDGE CHARLES VALLONE,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,605.0,605.0,605.0
1407,30Q092,30Q092 - P.S. 092 HARRY T. STEWART SR.,ELEMENTARY                         ,2.0,1.0,1.0,0.0,1.0,0.0,930.0,465.0,930.0
1408,30Q111,30Q111 - P.S. 111 JACOB BLACKWELL,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,284.0,142.0,284.0
1409,30Q112,30Q112 - P.S. 112 DUTCH KILLS,ELEMENTARY                         ,1.4,0.4,0.0,0.4,0.4,0.4,510.0,255.0,510.0
1410,30Q122,30Q122 - P.S. 122 MAMIE FAY,K-8                                ,3.0,2.0,2.0,0.0,0.0,0.0,1366.0,456.0,683.0
1411,30Q126,30Q126 - ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING AR,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,3.0,3.0,0.0,2.0,0.0,625.0,125.0,157.0
1412,30Q127,30Q127 - P.S. 127 AEROSPACE SCIENCE MAGNE,K-8                                ,4.0,3.0,3.0,0.0,0.0,0.0,1262.0,316.0,421.0
1413,30Q141,30Q141 - I.S. 141 THE STEINWAY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,1120.0,560.0,560.0
1414,30Q145,30Q145 - I.S. 145 JOSEPH PULITZER,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,4.0,4.0,0.0,2.0,0.0,1865.0,467.0,467.0
1415,30Q148,30Q148 - P.S. 148 QUEENS,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,980.0,490.0,490.0
1416,30Q149,30Q149 - P.S. 149 CHRISTA MCAULIFFE,ELEMENTARY                         ,2.0,2.0,2.0,0.0,2.0,0.0,1102.0,551.0,551.0
1417,30Q150,30Q150 - P.S. 150 QUEENS,ELEMENTARY                         ,2.0,2.0,2.0,0.0,2.0,0.0,1138.0,569.0,569.0
1418,30Q151,30Q151 - P.S. 151 MARY D. CARTER,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,419.0,419.0,419.0
1419,30Q152,30Q152 - P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,1205.0,1205.0,1205.0
1420,30Q166,30Q166 - P.S. 166 HENRY GRADSTEIN,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,1159.0,387.0,580.0
1421,30Q171,30Q171 - P.S. 171 PETER G. VAN ALST,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,484.0,242.0,484.0
1422,30Q204,30Q204 - I.S. 204 OLIVER W. HOLMES,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,495.0,495.0,495.0
1423,30Q212,30Q212 - P.S. 212,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,814.0,814.0,814.0
1424,30Q222,30Q222 - P.S. Q222 - FIRE FIGHTER CHRISTOPHER A. SANTORA SCHOOL,EARLY CHILDHOOD,0.0,0.0,0.0,0.0,0.0,0.0,291.0,,
1425,30Q227,30Q227 - I.S. 227 LOUIS ARMSTRONG,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1578.0,526.0,526.0
1426,30Q228,30Q228 - P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,EARLY CHILDHOOD                    ,0.6,0.6,0.0,0.6,0.0,0.0,331.0,331.0,331.0
1427,30Q230,30Q230 - I.S. 230,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1307.0,436.0,436.0
1428,30Q234,30Q234 - P.S. 234,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,558.0,558.0,558.0
1429,30Q235,30Q235 - ACADEMY FOR NEW AMERICANS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,149.0,149.0,149.0
1430,30Q258,30Q258 - ENERGY TECH HIGH SCHOOL,HIGH SCHOOL                        ,4.0,1.0,1.0,0.0,0.0,0.0,435.0,109.0,435.0
1431,30Q280,30Q280 - P.S. 280,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,723.0,723.0,723.0
1432,30Q286,30Q286 - YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA,SECONDARY SCHOOL                   ,2.0,2.0,2.0,0.0,0.0,0.0,558.0,279.0,279.0
1433,30Q291,30Q291 - HUNTERS POINT COMMUNITY MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,0.0,0.0,0.0,0.0,0.0,0.0,410.0,,
1434,30Q300,30Q300 - THE 30TH AVENUE SCHOOL (G&T CITYWIDE),K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,370.0,370.0,370.0
1435,30Q301,30Q301 - ACADEMY FOR CAREERS IN TELEVISION AND FILM,HIGH SCHOOL                        ,3.0,1.0,1.0,0.0,0.0,0.0,545.0,182.0,545.0
1436,30Q329,30Q329 - EAST ELMHURST COMMUNITY SCHOOL,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,304.0,304.0,304.0
1437,30Q361,30Q361 - THE WOODSIDE COMMUNITY SCHOOL,ELEMENTARY,0.2,0.2,,0.2,0.0,0.2,194.0,194.0,194.0
1438,30Q445,30Q445 - WILLIAM CULLEN BRYANT HIGH SCHOOL,HIGH SCHOOL                        ,10.0,10.0,10.0,0.0,1.0,0.0,2386.0,217.0,217.0
1439,30Q450,30Q450 - LONG ISLAND CITY HIGH SCHOOL,HIGH SCHOOL                        ,16.0,9.0,9.0,0.0,6.0,0.0,2090.0,131.0,233.0
1440,30Q501,30Q501 - FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,0.0,0.0,849.0,283.0,283.0
1441,30Q502,30Q502 - INFORMATION TECHNOLOGY HIGH SCHOOL,HIGH SCHOOL                        ,5.0,5.0,5.0,0.0,0.0,0.0,1003.0,201.0,201.0
1442,30Q555,30Q555 - NEWCOMERS HIGH SCHOOL,HIGH SCHOOL                        ,4.0,4.0,4.0,0.0,3.0,0.0,934.0,234.0,234.0
1443,30Q575,30Q575 - ACADEMY OF AMERICAN STUDIES,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,0.0,0.0,999.0,333.0,333.0
1444,30Q580,30Q580 - BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,SECONDARY SCHOOL                   ,1.0,1.0,1.0,0.0,0.0,0.0,518.0,518.0,518.0
1445,31R001,31R001 - P.S. 001 TOTTENVILLE,ELEMENTARY                         ,1.4,0.4,0.0,0.4,0.0,0.4,497.0,249.0,497.0
1446,31R002,31R002 - I.S. R002 GEORGE L. EGBERT,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,867.0,434.0,434.0
1447,31R003,31R003 - P.S. 003 THE MARGARET GIOIOSA SCHOOL,ELEMENTARY                         ,1.6,0.6,0.0,0.6,0.0,0.6,829.0,415.0,829.0
1448,31R004,31R004 - P.S. 004 MAURICE WOLLIN,ELEMENTARY                         ,3.4,2.4,2.0,0.4,0.0,0.4,764.0,191.0,255.0
1449,31R005,31R005 - P.S. 005 HUGUENOT,ELEMENTARY                         ,0.2,0.2,0.0,0.2,0.0,0.2,281.0,281.0,281.0
1450,31R006,31R006 - P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,575.0,288.0,575.0
1451,31R007,31R007 - I.S. 007 ELIAS BERNSTEIN,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,1165.0,389.0,583.0
1452,31R008,31R008 - P.S. 8 SHIRLEE SOLOMON,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.4,591.0,591.0,591.0
1453,31R009,31R009 - NAPLES STREET ELEMENTARY SCHOOL,ELEMENTARY                         ,0.6,0.6,0.0,0.6,0.0,0.0,262.0,262.0,262.0
1454,31R010,31R010 - FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,ELEMENTARY,1.0,1.0,1.0,0.0,1.0,0.0,146.0,146.0,146.0
1455,31R011,31R011 - P.S. 11 THOMAS DONGAN SCHOOL,ELEMENTARY,1.0,0.6,0.0,0.6,0.0,0.6,286.0,286.0,286.0
1456,31R013,31R013 - P.S. 013 M. L. LINDEMEYER,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,881.0,294.0,441.0
1457,31R016,31R016 - P.S. 016 JOHN J. DRISCOLL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,557.0,279.0,557.0
1458,31R018,31R018 - P.S. 018 JOHN G. WHITTIER,ELEMENTARY                         ,2.6,1.6,1.0,0.6,0.0,0.6,575.0,192.0,288.0
1459,31R019,31R019 - P.S. 019 THE CURTIS SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,629.0,315.0,629.0
1460,31R020,31R020 - P.S. 020 PORT RICHMOND,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,482.0,241.0,482.0
1461,31R021,31R021 - P.S. 21 MARGARET EMERY-ELM PARK,ELEMENTARY                         ,1.6,0.6,0.0,0.6,0.0,0.6,380.0,190.0,380.0
1462,31R022,31R022 - P.S. 022 GRANITEVILLE,ELEMENTARY                         ,5.0,3.0,3.0,0.0,0.0,0.0,1018.0,204.0,340.0
1463,31R023,31R023 - P.S. 023 RICHMONDTOWN,ELEMENTARY,0.4,0.4,0.0,0.4,0.0,0.4,528.0,528.0,528.0
1464,31R024,31R024 - I.S. 024 MYRA S. BARNES,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,3.0,3.0,0.0,0.0,0.0,1298.0,325.0,433.0
1465,31R026,31R026 - P.S. 026 THE CARTERET SCHOOL,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.4,242.0,242.0,242.0
1466,31R027,31R027 - I.S. 027 ANNING S. PRALL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,1004.0,502.0,502.0
1467,31R028,31R028 - THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0
1468,31R029,31R029 - P.S. 029 BARDWELL,ELEMENTARY                         ,1.4,1.0,1.0,0.0,0.0,0.0,689.0,345.0,689.0
1469,31R030,31R030 - P.S. 030 WESTERLEIGH,ELEMENTARY                         ,1.8,0.8,0.0,0.8,0.0,0.0,812.0,406.0,812.0
1470,31R031,31R031 - P.S. 031 WILLIAM T. DAVIS,ELEMENTARY                         ,2.2,1.2,1.0,0.2,0.0,0.2,418.0,140.0,209.0
1471,31R032,31R032 - P.S. 032 THE GIFFORD SCHOOL,ELEMENTARY                         ,1.4,0.4,0.0,0.4,0.0,0.4,676.0,338.0,676.0
1472,31R034,31R034 - I.S. 034 TOTTENVILLE,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,3.0,3.0,0.0,0.0,0.0,1122.0,281.0,374.0
1473,31R035,31R035 - P.S. 35 THE CLOVE VALLEY SCHOOL,ELEMENTARY                         ,0.5,0.5,0.0,0.5,0.0,0.5,392.0,392.0,392.0
1474,31R036,31R036 - P.S. 036 J. C. DRUMGOOLE,ELEMENTARY                         ,1.6,0.6,0.0,0.6,0.0,0.6,884.0,442.0,884.0
1475,31R038,31R038 - P.S. 038 GEORGE CROMWELL,ELEMENTARY,0.6,0.6,0.0,0.6,0.0,0.6,388.0,388.0,388.0
1476,31R039,31R039 - P.S. 39 FRANCIS J. MURPHY JR.,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.4,560.0,560.0,560.0
1477,31R041,31R041 - THE STEPHANIE A. VIERNO SCHOOL,ELEMENTARY                         ,0.6,0.6,0.0,0.6,0.0,0.6,705.0,705.0,705.0
1478,31R042,31R042 - P.S. 042 ELTINGVILLE,ELEMENTARY                         ,1.8,0.8,0.0,0.8,0.0,0.8,1018.0,509.0,1018.0
1479,31R044,31R044 - P.S. 044 THOMAS C. BROWN,ELEMENTARY                         ,3.17,2.0,2.0,0.0,0.0,0.0,912.0,228.0,456.0
1480,31R045,31R045 - P.S. 045 JOHN TYLER,ELEMENTARY                         ,2.6,1.6,1.0,0.6,0.0,0.0,873.0,291.0,437.0
1481,31R046,31R046 - P.S. 046 ALBERT V. MANISCALCO,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.4,286.0,286.0,286.0
1482,31R047,31R047 - CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,491.0,164.0,246.0
1483,31R048,31R048 - P.S. 048 WILLIAM G. WILCOX,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,975.0,488.0,975.0
1484,31R049,31R049 - I.S. 49 BERTA A. DREYFUS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,762.0,254.0,381.0
1485,31R050,31R050 - P.S. 050 FRANK HANKINSON,ELEMENTARY                         ,1.4,1.0,1.0,0.0,0.0,0.0,798.0,399.0,798.0
1486,31R051,31R051 - I.S. 051 EDWIN MARKHAM,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,5.4,3.4,3.0,0.4,0.0,0.4,1287.0,215.0,322.0
1487,31R052,31R052 - P.S. 052 JOHN C. THOMPSON,ELEMENTARY                         ,1.6,0.6,0.0,0.6,0.0,0.6,505.0,253.0,505.0
1488,31R053,31R053 - P.S. 053 THE BARBARA ESSELBORN SCHOOL,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,815.0,815.0,815.0
1489,31R054,31R054 - P.S. 054 CHARLES W. LENG,ELEMENTARY                         ,0.6,0.6,0.0,0.6,0.0,0.6,776.0,776.0,776.0
1490,31R055,31R055 - P.S. 055 HENRY M. BOEHM,ELEMENTARY                         ,1.8,0.8,0.0,0.8,0.0,0.8,626.0,313.0,626.0
1491,31R056,31R056 - P.S. 56 THE LOUIS DESARIO SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,603.0,302.0,603.0
1492,31R057,31R057 - P.S. 057 HUBERT H. HUMPHREY,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,714.0,357.0,714.0
1493,31R058,31R058 - SPACE SHUTTLE COLUMBIA SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,730.0,365.0,730.0
1494,31R059,31R059 - THE HARBOR VIEW SCHOOL,ELEMENTARY,0.0,0.0,0.0,0.0,0.0,0.0,244.0,,
1495,31R060,31R060 - P.S. 060 ALICE AUSTEN,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,891.0,891.0,891.0
1496,31R061,31R061 - I.S. 061 WILLIAM A MORRIS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,3.0,3.0,0.0,0.0,0.0,1053.0,264.0,351.0
1497,31R062,31R062 - THE KATHLEEN GRIMM SCHOOL FOR LEADERSHIP AND SUSTAINABILITY,ELEMENTARY,0.0,0.0,0.0,0.0,0.0,0.0,141.0,,
1498,31R063,31R063 - MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,449.0,449.0,449.0
1499,31R064,31R064 - GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,440.0,220.0,220.0
1500,31R065,31R065 - P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,426.0,426.0,426.0
1501,31R068,31R068 - PORT RICHMOND SCHOOL FOR VISIONARY LEARNING,ELEMENTARY,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0
1502,31R069,31R069 - P.S. 069 DANIEL D. TOMPKINS,ELEMENTARY                         ,1.9,0.9,0.0,0.9,0.0,0.9,960.0,480.0,960.0
1503,31R072,31R072 - I.S. 072 ROCCO LAURIE,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,5.0,3.0,3.0,0.0,0.0,0.0,1322.0,265.0,441.0
1504,31R074,31R074 - P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,1.0,0.0,310.0,155.0,310.0
1505,31R075,31R075 - I.S. 075 FRANK D. PAULO,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.8,3.8,3.0,0.8,0.0,0.8,1377.0,276.0,345.0
1506,31R078,31R078 - P.S. 78,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,874.0,292.0,437.0
1507,31R080,31R080 - THE MICHAEL J. PETRIDES SCHOOL,K-12 ALL GRADES                    ,2.0,1.0,1.0,0.0,0.0,0.0,1340.0,670.0,1340.0
1508,31R440,31R440 - NEW DORP HIGH SCHOOL,HIGH SCHOOL                        ,18.8,12.8,12.0,0.8,0.0,0.0,2974.0,157.0,229.0
1509,31R445,31R445 - PORT RICHMOND HIGH SCHOOL,HIGH SCHOOL                        ,10.4,7.4,7.0,0.4,0.0,0.0,1583.0,144.0,198.0
1510,31R450,31R450 - CURTIS HIGH SCHOOL,HIGH SCHOOL                        ,12.0,9.0,9.0,0.0,1.0,0.0,2558.0,214.0,285.0
1511,31R455,31R455 - TOTTENVILLE HIGH SCHOOL,HIGH SCHOOL                        ,15.2,13.2,13.0,0.2,1.0,0.0,3911.0,245.0,280.0
1512,31R460,31R460 - SUSAN E. WAGNER HIGH SCHOOL,HIGH SCHOOL                        ,11.0,10.0,10.0,0.0,0.0,0.0,3301.0,301.0,331.0
1513,31R470,31R470 - CONCORD HIGH SCHOOL,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,182.0,182.0,182.0
1514,31R600,31R600 - RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,HIGH SCHOOL                        ,4.0,4.0,4.0,0.0,0.0,0.0,762.0,191.0,191.0
1515,31R605,31R605 - STATEN ISLAND TECHNICAL HIGH SCHOOL,HIGH SCHOOL                        ,5.0,5.0,5.0,0.0,0.0,0.0,1312.0,263.0,263.0
1516,31R861,31R861 - STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,925.0,463.0,463.0
1517,32K045,32K045 - P.S./I.S. 045 HORACE E. GREENE,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,726.0,363.0,726.0
1518,32K075,32K075 - P.S. 075 MAYDA CORTIELLA,ELEMENTARY                         ,1.4,0.4,0.0,0.4,0.0,0.4,386.0,193.0,386.0
1519,32K086,32K086 - P.S. 086 THE IRVINGTON,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,388.0,388.0,388.0
1520,32K106,32K106 - P.S. 106 EDWARD EVERETT HALE,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,455.0,455.0,455.0
1521,32K116,32K116 - P.S. 116 ELIZABETH L FARRELL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,455.0,228.0,455.0
1522,32K123,32K123 - P.S. 123 SUYDAM,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,672.0,336.0,672.0
1523,32K145,32K145 - P.S. 145 ANDREW JACKSON,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,619.0,619.0,619.0
1524,32K151,32K151 - P.S. 151 LYNDON B. JOHNSON,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,342.0,342.0,342.0
1525,32K162,32K162 - J.H.S. 162 THE WILLOUGHBY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,425.0,425.0,425.0
1526,32K168,32K168 - THE BROOKLYN SCHOOL FOR MATH AND RESEARCH,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,273.0,273.0,273.0
1527,32K274,32K274 - P.S. 274 KOSCIUSKO,ELEMENTARY                         ,2.0,1.0,1.0,0.0,1.0,0.0,439.0,220.0,439.0
1528,32K291,32K291 - J.H.S. 291 ROLAND HAYES,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,309.0,155.0,309.0
1529,32K299,32K299 - P.S. 299 THOMAS WARREN FIELD,ELEMENTARY                         ,1.6,0.6,0.0,0.6,0.0,0.6,304.0,152.0,304.0
1530,32K347,32K347 - I.S. 347 SCHOOL OF HUMANITIES,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,1.0,1.0,0.0,0.0,0.0,300.0,100.0,300.0
1531,32K349,32K349 - I.S. 349 MATH  SCIENCE & TECH.,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,295.0,295.0,295.0
1532,32K376,32K376 - P.S. 376,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,555.0,555.0,555.0
1533,32K377,32K377 - P.S. 377 ALEJANDRINA B. DE GAUTIER,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,375.0,188.0,375.0
1534,32K383,32K383 - J.H.S. 383 PHILIPPA SCHUYLER,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,1.0,0.0,915.0,305.0,305.0
1535,32K384,32K384 - P.S. /I.S. 384 FRANCES E. CARTER,K-8                                ,3.0,2.0,2.0,0.0,1.0,0.0,558.0,186.0,279.0
1536,32K403,32K403 - ACADEMY FOR ENVIRONMENTAL LEADERSHIP,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,288.0,72.0,96.0
1537,32K545,32K545 - EBC HIGH SCHOOL FOR PUBLIC SERVICE - BUSHWICK,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,1.0,0.0,511.0,171.0,171.0
1538,32K549,32K549 - BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HIGH SCHOOL                        ,4.0,4.0,4.0,0.0,0.0,0.0,389.0,98.0,98.0
1539,32K552,32K552 - ACADEMY OF URBAN PLANNING,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,194.0,65.0,97.0
1540,32K554,32K554 - ALL CITY LEADERSHIP SECONDARY SCHOOL,SECONDARY SCHOOL                   ,1.0,1.0,1.0,0.0,0.0,0.0,413.0,413.0,413.0
1541,32K556,32K556 - BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLEN,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,284.0,284.0,284.0
1542,32K562,32K562 - EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.2,1.2,1.0,0.2,0.0,0.0,325.0,163.0,163.0
1543,32K564,32K564 - BUSHWICK COMMUNITY HIGH SCHOOL,HIGH SCHOOL                        ,4.0,2.0,2.0,0.0,0.0,0.0,236.0,59.0,118.0
1544,75K004,97K004 - P.S. K004,K-8                                ,1.0,0.0,0.0,0.0,0.0,0.0,331.0,331.0,
1545,75K036,97K036 - P.S. 36,K-12 ALL GRADES                    ,3.0,0.0,0.0,0.0,0.0,0.0,289.0,97.0,
1546,75K053,97K053 - P.S. K053,K-12 ALL GRADES                    ,3.0,0.0,0.0,0.0,0.0,0.0,469.0,157.0,
1547,75K077,75K077 - P.S. K077,K-12 ALL GRADES,0.0,0.0,0.0,0.0,0.0,0.0,277.0,,
1548,75K140,97K140 - P.S. K140,K-8                                ,3.0,2.0,2.0,0.0,0.0,0.0,293.0,98.0,147.0
1549,75K141,97K141 - P.S. K141,K-12 ALL GRADES                    ,3.0,2.0,2.0,0.0,1.0,0.0,358.0,120.0,179.0
1550,75K231,97K231 - P.S. K231,K-8                                ,1.4,1.4,1.0,0.4,0.0,0.0,333.0,167.0,167.0
1551,75K368,97K368 - P.S. 368,K-12 ALL GRADES                    ,2.0,2.0,2.0,0.0,0.0,0.0,231.0,116.0,116.0
1552,75K369,97K369 - P.S. K369 - COY L. COX SCHOOL,K-12 ALL GRADES                    ,5.0,3.0,3.0,0.0,1.0,0.0,661.0,133.0,221.0
1553,75K370,97K370 - P.S. 370,K-12 ALL GRADES                    ,3.0,1.0,1.0,0.0,0.0,0.0,242.0,81.0,242.0
1554,75K371,97K371 - P.S. 371 - LILLIAN L. RASHKIS,HIGH SCHOOL                        ,6.0,3.0,3.0,0.0,0.0,0.0,258.0,43.0,86.0
1555,75K372,97K372 - P.S. 372 -THE CHILDREN'S SCHOOL,ELEMENTARY                         ,1.6,1.0,1.0,0.0,0.0,0.0,210.0,105.0,210.0
1556,75K373,97K373 - P.S. 373 - BROOKLYN TRANSITION CENTER,HIGH SCHOOL                        ,5.0,5.0,5.0,0.0,2.0,0.0,382.0,77.0,77.0
1557,75K396,97K396 - P.S. K396,K-12 ALL GRADES                    ,1.0,1.0,1.0,0.0,0.0,0.0,320.0,320.0,320.0
1558,75K721,97K721 - P.S. K721 - BROOKLYN OCCUPATIONAL TRAINING CENTER,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,509.0,509.0,509.0
1559,75K753,97K753 - P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT,HIGH SCHOOL                        ,6.0,4.0,4.0,0.0,2.0,0.0,240.0,40.0,60.0
1560,75K771,97K771 - P.S. K771,K-12 ALL GRADES                    ,3.0,2.0,2.0,0.0,1.0,0.0,444.0,148.0,222.0
1561,75K811,75K811 - P.S. K811 CONNIE LEKAS SCHOOL,SECONDARY SCHOOL,0.0,0.0,0.0,0.0,0.0,0.0,349.0,,
